846D	2.00	19951106	1	From IR ODP, 138/part 1, p. 266
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	4.0	9.29
2	13.5	21.61
3	23.0	32.93
4	32.5	42.69
5	42.0	52.10
6	51.5	61.38
7	58.8	68.70
8	68.3	78.28
9	77.8	88.02
10	87.3	97.43
11	96.8	106.26
12	106.3	115.91
13	115.8	125.89
14	125.3	134.31
15	134.8	144.90
16	144.3	154.31
17	153.8	163.61
18	163.3	167.95
19	172.8	182.44
20	181.8	191.59
21	191.4	201.21
22	201.1	210.74
23	210.7	220.16
24	220.4	230.04
25	230.1	239.86
26	239.8	249.45
