719A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4.2 
2	 4.2 	 5.73 
3	 13.7 	 13.8 
4	 23.2 	 23.92 
5	 32.7 	 33.56 
6	 42.2 	 42.84 
7	 51.7 	 52.37 
8	 61.2 	 62.14 
9	 70.7 	 70.76 
10	 80.2 	 80.34 
11	 89.7 	 91.05 
12	 99.2 	 100.5 
13	 108.7 	 109.84 
14	 118.2 	 120.83 
15	 127.7 	 128.44 
16	 137.2 	 146.7 
17	 146.7 	 156.2 
18	 156.2 	 165.7 
19	 165.7 	 170.1 
20	 175.2 	 184.7 
21	 184.7 	 188.8 
22	 194.2 	 203.34 
23	 203.7 	 207 
24	 213.2 	 214.54 
25	 222.7 	 223.77 
26	 232.2 	 233.39 
27	 241.7 	 245 
28	 251.2 	 260.7 
29	 260.7 	 264.95 
30	 270.2 	 279.7 
31	 279.7 	 289.05 
32	 289.2 	 293.25 
33	 298.7 	 301.34 
34	 308.2 	 317.7 
35	 317.7 	 322.98 
36	 327.2 	 336.02 
37	 336.7 	 345.44 
38	 346.2 	 354.3 
39	 355.7 	 357.53 
40	 365.2 	 365.85 
41	 374.7 	 375.17 
42	 384.2 	 385.65 
43	 393.7 	 394.68 
44	 403.2 	 404.13 
45	 412.7 	 413.64 
46	 422.2 	 423.05 
47	 431.7 	 432.84 
48	 441.2 	 450.7 
49	 450.7 	 451.73 
