847C	2.00	19951106	1	From IR DSDP, 138/part 1, p. 346
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	2.0	11.97
2	11.5	21.34
3	21.0	31.07
4	30.5	40.43
5	40.0	50.09
6	49.5	59.19
7	59.0	69.09
8	68.5	77.35
9	78.0	88.08
10	87.5	97.60
11	97.0	107.1
12	106.5	116.44
13	116.0	126.09
14	125.5	134.99
15	135.1	144.73
16	144.8	154.11
17	154.4	164.13
18	163.7	172.25
19	172.9	182.65
20	182.5	192.26
21	192.2	201.97
22	201.9	202.78
23	211.5	221.38
24	221.2	230.98
25	230.9	231.24
