620	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 2.98 
2	 3 	 9.72 
3	 12.6 	 16.01 
4	 22.2 	 26.48 
5	 31.8 	 34.55 
6	 41.4 	 47.23 
7	 51 	 54.9 
8	 60.6 	 62.1 
9	 70.2 	 75.52 
10	 79.8 	 84.23 
11	 89.4 	 91.27 
12	 98.6 	 105.67 
13	 107.8 	 112.32 
14	 117 	 121.13 
15	 126.6 	 134.36 
16	 136.2 	 142.17 
17	 145.8 	 151.77 
18	 155.4 	 160.47 
19	 165 	 166.26 
20	 174.6 	 179.23 
21	 184 	 186.86 
22	 193.4 	 198.02 
23	 202.8 	 207.67 
24	 212.3 	 216.65 
25	 221.8 	 224.95 
26	 231.3 	 237.15 
27	 240.9 	 241.69 
28	 250.5 	 254.78 
29	 260.1 	 261.27 
30	 269.7 	 277.95 
31	 279.3 	 283.03 
32	 288.9 	 294.74 
33	 298.5 	 307.39 
34	 308.1 	 310.45 
35	 317.7 	 324.37 
36	 327.3 	 330.44 
37	 336.9 	 343.29 
38	 346.5 	 355.51 
39	 356 	 356.51 
40	 365.5 	 372.14 
41	 375 	 380.35 
42	 384.5 	 387.42 
43	 394 	 394.59 
44	 403.5 	 407.34 
45	 413.1 	 415.62 
