997A	2.00	20000508	1	From IR ODP 164, p.281
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	2.94
2	2.9	12.25
3	12.4	22.34
4	21.9	31.72
5	31.4	41.24
6	40.9	51.02
7	50.4	52.93
8	52.9	61.20
9	61.4	71.47
10	70.9	80.93
11	80.4	90.40
12	89.9	98.843
13	99.4	110.16
14	108.9	119.24
15	118.4	128.50
16	127.9	138.02
17	137.4	147.07
18	146.9	147.32
19	147.9	158.84
20	157.4	167.40
21	166.9	170.44
22	173.5	181.70
23	183.2	183.20
24	192.8	192.80
25	202.4	203.28
26	203.4	210.68
27	212.0	220.81
28	221.6	225.41
29	231.3	231.30
30	232.3	236.61
31	240.9	248.81
32	250.5	258.72
33	260.1	260.10
34	261.1	28.284
35	269.7	276.12
36	279.3	285.60
37	288.9	297.74
38	298.5	306.25
39	308.1	316.77
40	317.7	317.70
41	318.7	326.48
42	327.4	331.17
43	337.0	342.11
44	346.7	355.77
45	356.3	356.30
46	365.9	378.98
47	375.6	380.21
48	385.3	394.08
49	394.9	395.54
50	395.9	399.77
51	404.5	404.97
52	405.5	414.69
53	414.1	414.13
54	423.7	430.92
55	433.3	433.80
