961A	2.00	19990202	1	From IR ODP 159, p.224
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	3.38
2	3.4	3.14
3	13.1	17.74
4	22.7	25.10
5	32.3	34.55
6	41.9	42.07
7	51.5	51.71
8	61.2	62.27
9	71.0	73.65
10	80.6	80.60
11	90.3	90.30
12	99.9	102.17
13	109.6	109.60
14	119.3	121.51
15	128.9	129.68
16	138.5	140.14
17	148.1	148.61
18	157.8	157.92
19	167.4	168.18
20	177.0	179.88
21	186.7	189.88
22	196.4	198.33
23	206.1	206.97
24	215.7	217.75
25	225.5	228.32
26	235.6	237.85
27	245.7	246.40
28	255.3	260.02
29	264.9	267.23
30	274.5	278.16
31	284.2	285.66
32	293.8	295.85
33	299.5	300.79
34	303.5	306.15
35	308.2	308.66
