876A	2.00	19960806	1	From IR =ODP, 144, p. 257
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	0.62
2	14.2	14.52
3	23.7	24.35
4	33.3	34.28
5	43.0	45.31
6	52.6	52.64
7	62.2	63.42
8	71.9	73.00
9	81.5	81.87
10	91.2	91.60
11	100.8	102.72
12	110.5	110.78
13	120.1	121.40
14	129.8	130.60
15	139.4	140.08
16	147.8	148.58
17	150.0	151.00
