788C	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 4 	 9.17 
2	 13.3 	 14.28 
3	 20.2 	 29.54 
4	 29.7 	 35.18 
5	 39.2 	 48.09 
6	 48.7 	 57.78 
7	 58.2 	 61.85 
8	 67.7 	 71.22 
9	 77.2 	 86.55 
10	 86.7 	 95.69 
11	 96.2 	 102.6 
12	 105.7 	 114.85 
13	 115.2 	 124.38 
14	 124.7 	 133.62 
15	 134.2 	 138.41 
16	 143.7 	 146.76 
17	 153.2 	 162.2 
18	 162.7 	 167.33 
19	 172.2 	 180.98 
20	 181.7 	 185.26 
21	 191.2 	 193.5 
22	 200.7 	 202.11 
23	 210.2 	 215.32 
24	 219.7 	 224.87 
25	 229.2 	 229.55 
26	 238.7 	 238.98 
27	 248.2 	 248.2 
28	 257.9 	 258.08 
