784A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 1.4 
2	 1.4 	 1.6 
3	 10.9 	 16.03 
4	 20.4 	 25.83 
5	 29.9 	 29.9 
6	 39.5 	 47.98 
7	 49.1 	 53.4 
8	 58.8 	 66.74 
9	 68.5 	 75.43 
10	 78.1 	 83.96 
11	 87.8 	 88 
12	 97.4 	 100.02 
13	 107.1 	 107.88 
14	 116.7 	 123.88 
15	 126.4 	 136 
16	 136 	 145.6 
17	 145.6 	 153.12 
18	 155.3 	 165 
19	 165 	 168.29 
20	 174.7 	 182.38 
21	 184.4 	 192.76 
22	 194 	 202.67 
23	 203.6 	 207.46 
24	 213.2 	 222.71 
25	 222.9 	 224.09 
26	 232.5 	 236.73 
27	 242.1 	 249.76 
28	 251.8 	 255.4 
29	 261.4 	 271.1 
30	 271.1 	 277.95 
31	 280.8 	 285.23 
32	 290.4 	 300 
33	 300 	 305.42 
34	 309.7 	 313.01 
35	 319.3 	 321.89 
36	 329 	 330.22 
37	 338.7 	 340.96 
38	 348.3 	 350.96 
39	 357.9 	 360.71 
40	 367.5 	 370.26 
41	 377.3 	 379.87 
42	 386.9 	 389.34 
43	 396.6 	 400.5 
44	 406.3 	 407.27 
45	 415.6 	 418.69 
