802A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 .01 
2	 5 	 5 
3	 14.6 	 16.03 
4	 24.3 	 27.3 
5	 33.7 	 35.63 
6	 42.9 	 45.48 
7	 52.4 	 53.86 
8	 61.9 	 65.19 
9	 71.1 	 71.1 
10	 80.4 	 83.82 
11	 89.6 	 91.51 
12	 98.9 	 99.03 
13	 108.3 	 109.97 
14	 114.4 	 117.77 
15	 122.1 	 124.97 
16	 131.1 	 133.1 
17	 140.4 	 142.53 
18	 149.7 	 150.09 
19	 159.1 	 162.65 
20	 168.3 	 168.6 
21	 177.6 	 179.35 
22	 187 	 187.45 
23	 196.4 	 199.08 
24	 206.1 	 206.27 
25	 215.7 	 216.77 
26	 225.4 	 229.03 
27	 235.1 	 243.25 
28	 244.7 	 249.08 
29	 254.5 	 258.15 
30	 264.2 	 265.83 
31	 273.8 	 275.75 
32	 283.5 	 286.87 
33	 292.8 	 294.44 
34	 302.3 	 303.7 
35	 311.5 	 312.54 
36	 320.7 	 321.82 
37	 329.9 	 330.09 
38	 339.2 	 347.09 
39	 348.7 	 349.6 
40	 358.1 	 362.68 
41	 365.5 	 371.35 
42	 372.8 	 375.49 
43	 382.1 	 386 
44	 391.3 	 392.54 
45	 400.5 	 404.03 
46	 410 	 411.34 
47	 419.2 	 425.36 
48	 428.7 	 429.69 
49	 438.1 	 444.95 
50	 447.4 	 450.55 
51	 453.5 	 458.21 
52	 459.8 	 463.83 
53	 469.4 	 471.99 
54	 478.6 	 485.1 
55	 487.9 	 489.38 
56	 497.1 	 502.21 
57	 506.6 	 509.94 
58	 516 	 521.02 
59	 525.4 	 529.29 
60	 534.7 	 535.66 
61	 544.2 	 545.7 
62	 550.6 	 553.7 
