603C	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 1.96 
2	 2 	 11.44 
3	 11.6 	 21.08 
4	 21.2 	 30.8 
5	 30.8 	 39.44 
6	 40.4 	 49.72 
7	 49.9 	 59.21 
8	 59.4 	 67.8 
9	 67.8 	 77.3 
10	 77.3 	 84.8 
11	 84.8 	 90.87 
12	 91 	 91 
13	 97.2 	 99.95 
14	 106.8 	 116.22 
15	 116.4 	 125.77 
16	 126 	 135.44 
17	 135.6 	 143.95 
18	 145.2 	 154.66 
19	 154.8 	 163.25 
20	 164.4 	 173.82 
21	 174 	 183.6 
22	 183.6 	 191.49 
23	 193.2 	 202.59 
24	 202.8 	 212.35 
25	 212.4 	 221.91 
26	 222 	 231.48 
27	 231.6 	 241.19 
28	 241.2 	 249.68 
29	 250.8 	 253.63 
30	 260.4 	 263.5 
31	 270 	 278.7 
32	 279.6 	 281.55 
33	 289.2 	 298.3 
34	 298.8 	 300.51 
35	 308.4 	 317.89 
36	 318 	 327.58 
37	 327.6 	 337.11 
38	 337.2 	 346.76 
39	 346.8 	 356.3 
40	 356.4 	 365.83 
