467	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 .2 
2	 6 	 11.6 
3	 15.5 	 22.6 
4	 25 	 28.8 
5	 34.5 	 42.9 
6	 44 	 52.4 
7	 53.5 	 61.1 
8	 63 	 72.3 
9	 72.5 	 77.9 
10	 82 	 91.5 
11	 91.5 	 99.8 
12	 101 	 102.4 
13	 110.5 	 117.1 
14	 120 	 129.4 
15	 129.5 	 131.4 
16	 139 	 148.3 
17	 148.5 	 153.3 
18	 158 	 167.5 
19	 167.5 	 176.1 
20	 177 	 183.5 
21	 186.5 	 189.3 
22	 196 	 196 
23	 205.5 	 205.7 
24	 215 	 215.3 
25	 224.5 	 232.8 
26	 234 	 237.8 
27	 243.5 	 245.9 
28	 253 	 254.4 
29	 262.5 	 266.6 
30	 272 	 275.5 
31	 281.5 	 281.5 
32	 291 	 295.1 
33	 300.5 	 305.9 
34	 310 	 316.1 
35	 319.5 	 320.7 
36	 329 	 334.5 
37	 338.5 	 338.5 
38	 348 	 348.15 
39	 357.5 	 357.6 
40	 367 	 372.3 
41	 376.5 	 384 
42	 386 	 394.2 
43	 395.5 	 395.7 
44	 405 	 412.3 
45	 414.5 	 421.8 
46	 424 	 424 
47	 433.5 	 434.8 
48	 443 	 447.4 
49	 452.5 	 453.4 
50	 462 	 462.6 
51	 471.5 	 473.8 
52	 481 	 484.2 
53	 490.5 	 491.1 
54	 500 	 503.8 
55	 509.5 	 511.5 
56	 519 	 522.4 
57	 528.5 	 535.2 
58	 538 	 543.5 
59	 547.5 	 550.2 
60	 557 	 559.9 
61	 566.5 	 567.8 
62	 576 	 577.7 
63	 585.5 	 589.7 
64	 595 	 596.7 
65	 604.5 	 607.6 
66	 614 	 615.1 
67	 623.5 	 625 
68	 633 	 635.2 
69	 642.5 	 646.6 
70	 652 	 655.7 
71	 661.5 	 662 
72	 671 	 671.7 
73	 680.5 	 681.4 
74	 690 	 692.1 
75	 699.5 	 700.1 
76	 709 	 711.2 
77	 718.5 	 721.2 
78	 728 	 729.7 
79	 737.5 	 744.5 
80	 747 	 749.7 
81	 756.5 	 757.9 
82	 766 	 767.4 
83	 775.5 	 781.7 
84	 785 	 792.2 
85	 794.5 	 802.3 
86	 804 	 810.9 
87	 813.5 	 822 
88	 823 	 827.3 
89	 832.5 	 838.7 
90	 842 	 847.7 
91	 851.5 	 858.6 
92	 861 	 862.7 
93	 870.5 	 875.4 
94	 880 	 882.7 
95	 889.5 	 890.1 
96	 899 	 903.3 
97	 908.5 	 913.7 
98	 918 	 923 
99	 927.5 	 932.3 
100	 937 	 940.2 
101	 946.5 	 948.2 
102	 956 	 957 
103	 965.5 	 968.3 
104	 975 	 978.4 
105	 984.5 	 985.4 
106	 994 	 996.4 
107	 1003.5 	 1008 
108	 1013 	 1014.7 
109	 1022.5 	 1026 
110	 1032 	 1038.7 
