563	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 156.5 	 161.02 
2	 166 	 175.5 
3	 175.5 	 184.52 
4	 185 	 190.01 
5	 194.5 	 204 
6	 204 	 213.5 
7	 213.5 	 223 
8	 223 	 232.31 
9	 232.5 	 242 
10	 242 	 251.5 
11	 251.5 	 257.81 
12	 261 	 270.5 
13	 270.5 	 277.97 
14	 280 	 289.5 
15	 289.5 	 298.98 
16	 299 	 308.5 
17	 308.5 	 318 
18	 318 	 324.85 
19	 327.5 	 331.16 
20	 337 	 346.5 
21	 346.5 	 355.5 
22	 355.5 	 360.29 
23	 364.5 	 365.7 
24	 366.5 	 371.37 
25	 373.5 	 376.45 
