210	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8.9 
2	 9 	 18 
3	 18 	 27 
4	 27 	 27 
5	 36 	 40.5 
6	 45 	 52.2 
7	 54 	 54.6 
8	 63 	 69.6 
9	 72 	 77.6 
10	 81 	 86.2 
11	 103 	 104.8 
12	 122 	 128 
13	 140 	 143 
14	 159 	 161.3 
15	 178 	 179.5 
16	 197 	 198 
17	 215 	 217 
18	 234 	 234.5 
19	 253 	 255.4 
20	 272 	 277.5 
21	 291 	 295 
22	 309 	 315.3 
23	 328 	 337 
24	 347 	 356 
25	 365 	 370.6 
26	 384 	 384 
27	 403 	 411 
28	 421 	 428.7 
29	 440 	 446.5 
30	 459 	 463 
31	 477 	 486 
32	 496 	 504.3 
33	 515 	 523.5 
34	 533 	 538.4 
35	 542 	 547.4 
36	 551 	 558.2 
37	 560 	 565.8 
38	 569 	 573 
39	 578 	 581.6 
40	 587 	 595.4 
41	 596 	 600 
42	 605 	 607.9 
43	 614 	 618.9 
44	 623 	 627.5 
45	 632 	 635.8 
46	 648 	 656.7 
47	 665 	 669.4 
48	 678 	 683.6 
49	 692 	 696.4 
50	 702 	 711 
