761B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4.19 
2	 4.2 	 13.7 
3	 13.7 	 23.2 
4	 23.2 	 32.7 
5	 32.7 	 42.2 
6	 42.2 	 51.7 
7	 51.7 	 61.2 
8	 61.2 	 70.7 
9	 70.7 	 80.2 
10	 80.2 	 89.7 
11	 89.7 	 94.39 
12	 95.7 	 95.7 
13	 96.7 	 96.7 
14	 101.7 	 107.56 
15	 109.2 	 109.2 
16	 122.7 	 129.14 
17	 132.2 	 141.7 
18	 141.7 	 151.2 
19	 151.2 	 157.95 
20	 160.7 	 168.97 
21	 170.2 	 179.07 
22	 179.7 	 187.99 
23	 189.2 	 196.62 
24	 198.7 	 204.93 
25	 208.2 	 215.35 
26	 217.7 	 220.42 
27	 227.2 	 232.48 
28	 236.7 	 236.93 
29	 244.7 	 247.11 
30	 254.2 	 257.86 
31	 263.7 	 264.05 
32	 273.2 	 273.58 
33	 282.7 	 283.56 
