803D	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 2.5 
2	 2.5 	 12 
3	 12 	 21.5 
4	 21.5 	 31 
5	 31 	 40.5 
6	 40.5 	 46.1 
7	 46.1 	 55.6 
8	 55.6 	 65.1 
9	 65.1 	 74.6 
10	 74.6 	 84.1 
11	 84.1 	 93.6 
12	 93.6 	 103.1 
13	 103.1 	 112.6 
14	 112.6 	 122.1 
15	 122.1 	 131.6 
16	 131.6 	 141.1 
17	 141.1 	 150.6 
18	 150.6 	 160.1 
19	 160.1 	 169.6 
20	 169.6 	 179.1 
21	 179.1 	 188.6 
22	 188.6 	 198.1 
23	 198.1 	 207.6 
24	 207.6 	 217.1 
25	 217.1 	 223.44 
26	 226.8 	 236.01 
27	 236.5 	 240.82 
28	 245.9 	 252.8 
29	 255.5 	 262.96 
30	 265.1 	 271.1 
31	 274.7 	 280.51 
32	 284.3 	 292.28 
33	 294.1 	 301.95 
34	 303.3 	 312.84 
35	 313 	 322.01 
36	 322.7 	 331.86 
37	 332.3 	 341.93 
38	 342 	 350.44 
39	 351.6 	 360.66 
40	 361.3 	 368.81 
41	 371 	 376.5 
42	 380.7 	 387.75 
43	 390.4 	 397.68 
44	 400 	 408.28 
45	 409.7 	 418.88 
46	 419.3 	 427.69 
47	 429 	 436.2 
48	 438.6 	 444.61 
49	 447.8 	 453.83 
50	 457.5 	 463.67 
51	 467.2 	 471.8 
52	 476.9 	 481.42 
53	 486.6 	 492.26 
54	 496.3 	 502.93 
55	 506 	 512.37 
56	 515.6 	 524.7 
57	 525.3 	 530.96 
58	 534.6 	 535.86 
59	 544.3 	 548.2 
60	 554 	 556.5 
61	 563.7 	 564.5 
62	 573.4 	 573.8 
63	 583 	 583.37 
64	 588.7 	 589.25 
65	 598.4 	 598.88 
66	 601.9 	 602.26 
67	 612 	 614.52 
68	 621.8 	 626.75 
69	 631.4 	 635.31 
70	 641.1 	 644.2 
71	 650.8 	 653.93 
