1024B	2.00	20010820	1	From IR ODP, 188, p.55
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0.0	7.59
2	7.6	17.47
3	17.1	26.64
4	26.6	36.16
5	36.1	45.62
6	45.6	55.14
7	55.1	64.92
8	64.6	73.99
9	74.1	84.14
10	83.6	93.10
11	93.1	102.82
12	102.6	112.18
13	112.1	121.64
14	121.6	131.33
15	131.2	140.86
16	140.8	150.48
17	150.4	160.12
18	160.0	168.01
