532	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4 
2	 4 	 8.39 
3	 8.4 	 12.8 
4	 12.8 	 17.2 
5	 17.2 	 21.6 
6	 21.6 	 26 
7	 26 	 30.4 
8	 30.4 	 34.51 
9	 34.8 	 39.2 
10	 39.2 	 43.31 
11	 43.6 	 48 
12	 48 	 51.73 
13	 52.4 	 56.8 
14	 56.8 	 60.83 
15	 61.2 	 65.6 
16	 65.6 	 70 
17	 70 	 74.32 
18	 74.4 	 78.8 
19	 78.8 	 83.06 
20	 83.2 	 87.6 
21	 87.6 	 92 
22	 92 	 96.4 
23	 96.4 	 100.35 
24	 100.8 	 104.97 
25	 105.2 	 108.58 
26	 109.6 	 112.93 
27	 114 	 117.4 
28	 117.4 	 120.8 
29	 120.8 	 124.4 
30	 124.4 	 124.41 
31	 127.4 	 131.55 
32	 131.8 	 135.2 
33	 135.2 	 139.2 
34	 139.2 	 142.54 
35	 142.6 	 146.6 
36	 146.6 	 150.6 
37	 150.6 	 153.8 
38	 153.8 	 156.8 
39	 156.8 	 160.8 
40	 160.8 	 165.2 
41	 165.2 	 169.6 
42	 169.6 	 173.97 
43	 174 	 178.4 
44	 178.4 	 182.8 
45	 182.8 	 185.02 
46	 186.8 	 191.2 
47	 191.2 	 195.6 
48	 195.6 	 199.6 
49	 199.6 	 203.6 
50	 203.6 	 204.64 
51	 207.6 	 211.35 
52	 211.6 	 215.82 
53	 216 	 216 
54	 220 	 224 
55	 224 	 227.76 
56	 228 	 231.4 
57	 231.4 	 234.8 
58	 234.8 	 238.76 
59	 238.8 	 238.8 
60	 242.8 	 246.7 
61	 246.8 	 247.34 
