94	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 2 
2	 52 	 61 
3	 100 	 108.5 
4	 129 	 138 
5	 168 	 177 
6	 207 	 216 
7	 242 	 248.3 
8	 251 	 257.4 
9	 292 	 301 
10	 331 	 335 
11	 363 	 369 
12	 369 	 374.6 
13	 378 	 381 
14	 407 	 412 
15	 412 	 418 
16	 418 	 422.5 
17	 424 	 431 
18	 433 	 439.2 
19	 442 	 448.5 
20	 451 	 456.2 
21	 460 	 462 
22	 469 	 474.7 
23	 478 	 480.2 
24	 487 	 492 
25	 496 	 500 
26	 500 	 506.5 
27	 507 	 507.9 
28	 532 	 539 
29	 551 	 551.3 
30	 571 	 573.5 
31	 589 	 589.1 
32	 609 	 609.1 
33	 612 	 614 
34	 616 	 620.2 
35	 625 	 625.4 
36	 627 	 627.4 
37	 634 	 634 
38	 635 	 636 
39	 643 	 644.2 
40	 652 	 652 
