707C	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 .1 
2	 183.8 	 183.8 
3	 193.5 	 203.1 
4	 203.1 	 203.1 
5	 212.8 	 213.45 
6	 222.5 	 226.87 
7	 232.1 	 238.51 
8	 241.8 	 243.02 
9	 251.4 	 255.18 
10	 261 	 267.18 
11	 270.6 	 271.76 
12	 280.3 	 280.99 
13	 289.8 	 291.08 
14	 299.3 	 299.85 
15	 308.9 	 312.87 
16	 318.2 	 321.36 
17	 327.9 	 327.99 
18	 337.5 	 337.5 
19	 347.1 	 348.78 
20	 356.7 	 358.52 
21	 366 	 368.55 
22	 375.6 	 377.63 
23	 385.3 	 390.41 
24	 394.9 	 398.23 
25	 404.5 	 413.07 
26	 414.3 	 423.71 
27	 423.9 	 432.63 
28	 433.6 	 438.68 
