362	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 36 	 45.5 
2	 45.5 	 54.15 
3	 55 	 64.5 
4	 64.5 	 74 
5	 74 	 83.5 
6	 83.5 	 93 
7	 93 	 102.5 
8	 102.5 	 112 
9	 112 	 121.5 
10	 121.5 	 131 
11	 131 	 140.5 
12	 140.5 	 150 
13	 150 	 159.5 
14	 159.5 	 169 
15	 178.5 	 187.7 
16	 197.5 	 207 
17	 216.5 	 226 
18	 235.5 	 245 
19	 254.5 	 264 
20	 273.5 	 283 
21	 292.5 	 302 
22	 311.5 	 316.8 
23	 330.5 	 339.15 
24	 349.5 	 359 
25	 368.5 	 378 
26	 387.5 	 397 
27	 406.5 	 415.3 
28	 425.5 	 435 
29	 444.5 	 450.9 
30	 463.5 	 469 
31	 482.5 	 489.35 
32	 501.5 	 511 
33	 520.5 	 530 
34	 549 	 558.5 
35	 577.5 	 587 
36	 596.5 	 601.9 
37	 615.5 	 625 
38	 644 	 653.4 
39	 672.5 	 680.6 
40	 701 	 710.5 
41	 729.5 	 739 
42	 758 	 758.1 
43	 786.5 	 786.55 
44	 796 	 796.05 
