438B	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 571.5 	 576.65 
2	 661.5 	 667.86 
3	 786 	 789.33 
4	 853.3 	 862.7 
5	 862.7 	 864.2 
6	 872.1 	 875.73 
7	 881.5 	 885.58 
8	 890.9 	 892.53 
9	 900.3 	 903.9 
10	 909.7 	 910.13 
11	 919.2 	 921.42 
12	 928.7 	 935.53 
13	 938.1 	 941.94 
14	 947.5 	 947.62 
15	 956.9 	 959.63 
16	 966.3 	 967.59 
17	 975.7 	 979.51 
18	 985.2 	 992.4 
19	 994.8 	 995.81 
20	 1004.4 	 1012.26 
21	 1014 	 1020.2 
22	 1023.4 	 1025.47 
23	 1032.8 	 1036.05 
24	 1039.2 	 1039.32 
