318	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7.5 
2	 26.5 	 28.5 
3	 64.5 	 66 
4	 93 	 102.3 
5	 121.5 	 130.7 
6	 150 	 159.5 
7	 178.5 	 188 
8	 207 	 211.5 
9	 235.5 	 237.9 
10	 264 	 269 
11	 292.5 	 302 
12	 321 	 323.9 
13	 349.5 	 351.6 
14	 378 	 382.4 
15	 406.5 	 409.2 
16	 435 	 438.6 
17	 463.5 	 465.5 
18	 492 	 494.5 
19	 520.5 	 523 
20	 549 	 556 
21	 577.5 	 581 
22	 596.5 	 601.5 
23	 606 	 609.2 
24	 615.5 	 621.5 
25	 625 	 629.7 
26	 634.5 	 640.7 
27	 644 	 646.4 
28	 663 	 666.4 
29	 682 	 684 
30	 701 	 705.5 
31	 719.5 	 721.6 
32	 739 	 744.1 
