434B	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 .04 
2	 295.5 	 295.83 
3	 305 	 309.67 
4	 314.5 	 317.38 
5	 324 	 324 
6	 333.5 	 333.71 
7	 343 	 343.47 
8	 352.5 	 355.5 
9	 362 	 365.95 
10	 371.5 	 377.38 
11	 381 	 383.5 
12	 390.5 	 390.5 
13	 400 	 400.03 
14	 409.5 	 410.04 
15	 419 	 424.34 
16	 428.5 	 433.9 
17	 438 	 439.64 
18	 447.5 	 447.86 
19	 457 	 459.94 
20	 466.5 	 468.28 
21	 476 	 476 
22	 485.5 	 485.5 
23	 495 	 495 
24	 504.5 	 507.34 
25	 514 	 518.39 
26	 523.5 	 526.21 
27	 533 	 533.2 
28	 542.5 	 543.78 
29	 552 	 552.18 
30	 561.5 	 562.64 
31	 571 	 571.17 
32	 580.5 	 581.92 
33	 590 	 591.91 
34	 599.5 	 602.74 
35	 609 	 610.55 
36	 618.5 	 618.96 
37	 628 	 628.61 
