634A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.37 
2	 144 	 151.22 
3	 153.6 	 154.06 
4	 163.1 	 166.85 
5	 172.4 	 172.46 
6	 182.1 	 183.33 
7	 191.5 	 191.5 
8	 201.1 	 201.14 
9	 210.7 	 210.7 
10	 220.3 	 220.52 
11	 229.9 	 230.75 
12	 239.6 	 239.65 
13	 248.6 	 249.51 
14	 258.2 	 258.45 
15	 267.8 	 267.84 
16	 277.4 	 277.55 
17	 287.1 	 287.17 
18	 296.8 	 296.86 
19	 306.4 	 306.5 
20	 316 	 316 
21	 325.6 	 325.6 
22	 354.6 	 355.44 
23	 364.2 	 364.32 
24	 373.8 	 373.85 
25	 383.3 	 383.91 
26	 392.9 	 392.98 
27	 402.5 	 402.9 
28	 421.8 	 423.85 
29	 441.1 	 441.81 
30	 450.7 	 451.16 
31	 460.3 	 460.93 
32	 469.9 	 469.97 
