658A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 5.69 
2	 5.7 	 5.7 
3	 15.2 	 23.99 
4	 24.7 	 33.76 
5	 34.2 	 43.7 
6	 43.7 	 53.2 
7	 53.2 	 59.81 
8	 62.7 	 71.53 
9	 72.2 	 81.51 
10	 81.7 	 90.25 
11	 91.2 	 100.7 
12	 100.7 	 110.2 
13	 110.2 	 119.7 
14	 119.7 	 129.2 
15	 129.2 	 138.7 
16	 138.7 	 148.2 
17	 148.2 	 156.7 
18	 157.7 	 157.9 
19	 157.9 	 167.4 
20	 167.4 	 176.9 
21	 176.9 	 186.4 
22	 186.4 	 195.9 
23	 195.9 	 205.4 
24	 205.4 	 214.9 
25	 214.9 	 224.4 
26	 224.4 	 233.9 
27	 233.9 	 243.4 
28	 243.4 	 252.9 
29	 252.9 	 262.4 
30	 262.4 	 270.5 
31	 271.9 	 276.09 
32	 281.4 	 282.7 
33	 290.9 	 297.31 
