806C	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 5.58 
2	 5.6 	 15.1 
3	 15.1 	 24.6 
4	 24.6 	 34.1 
5	 34.1 	 43.21 
6	 43.6 	 53.08 
7	 53.1 	 62.6 
8	 62.6 	 72.1 
9	 72.1 	 81.6 
10	 81.6 	 91.1 
11	 91.1 	 100.6 
12	 100.6 	 110.1 
13	 110.1 	 119.6 
14	 119.6 	 129.1 
15	 129.1 	 138.6 
16	 138.6 	 148.1 
17	 148.1 	 157.6 
18	 157.6 	 167.1 
19	 167.1 	 176.6 
20	 176.6 	 186.1 
21	 186.1 	 195.39 
22	 195.6 	 205.1 
23	 205.1 	 214.6 
24	 214.6 	 224.1 
25	 224.1 	 233.6 
26	 233.6 	 243.1 
27	 243.1 	 252.6 
28	 252.6 	 262.1 
29	 262.1 	 271.6 
30	 271.6 	 281.1 
31	 281.1 	 290.6 
32	 290.6 	 300.1 
33	 300.1 	 309.6 
34	 309.6 	 309.62 
35	 319.3 	 328.39 
36	 328.9 	 338.23 
37	 338.5 	 345.48 
38	 348.2 	 355.84 
39	 357.9 	 366.1 
40	 367.6 	 374.31 
41	 377.3 	 383.99 
42	 387 	 396.43 
43	 396.7 	 406.2 
44	 406.3 	 415.77 
45	 415.9 	 425.47 
46	 425.6 	 434.91 
47	 435.2 	 444.63 
48	 444.9 	 449.1 
49	 454.6 	 461.39 
50	 464.5 	 474.04 
51	 474.3 	 480.63 
52	 483.7 	 488.8 
53	 493.3 	 501.49 
54	 503 	 508.47 
55	 512.7 	 518.93 
56	 522.4 	 531.72 
57	 532 	 541.54 
58	 599 	 608.04 
59	 740 	 740.81 
60	 749.5 	 750.29 
61	 759.2 	 766.7 
62	 766.7 	 767.87 
