910D	2.00	19970708	1	"From IR ODP, 151, p. 226"
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0.0	5.79
2	5.8	14.38
3	14.4	18.58
4	18.6	21.82
5	27.3	28.1
6	36.3	38.31
7	45.3	46.4
8	54.9	56.61
9	64.5	67.96
10	74.1	78.92
11	83.7	93.2
12	93.4	102.04
13	103.0	112.77
14	112.6	121.12
15	122.3	129.77
16	131.9	139.62
17	141.5	150.55
18	151.1	158.22
