959C	2.00	19990203	1	From IR ODP 159 p.70
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	2.31
2	2.3	12.20
3	11.8	21.58
4	21.3	31.21
5	30.8	40.91
6	40.3	50.25
7	49.8	59.77
8	59.3	69.39
9	68.8	78.93
10	78.3	88.20
11	87.8	97.93
12	97.3	107.33
13	106.8	116.75
14	116.3	126.37
15	125.8	135.78
16	135.3	145.28
17	144.8	154.78
18	154.3	164.28
19	163.8	172.66
20	173.3	179.63
