474A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 163.5 	 169.66 
2	 173 	 180.27 
3	 182.5 	 189.24 
4	 192 	 198.52 
5	 201.5 	 203.46 
6	 211 	 214.18 
7	 220.5 	 224.78 
8	 230 	 237.09 
9	 239.5 	 245.95 
10	 249 	 256.38 
11	 258.5 	 264.04 
12	 268 	 275.31 
13	 277.5 	 286.62 
14	 287 	 295.39 
15	 296.5 	 296.5 
16	 306 	 313.94 
17	 315.5 	 322.58 
18	 325 	 326.7 
19	 327 	 330.35 
20	 334.5 	 334.72 
21	 344 	 351.78 
22	 353.5 	 362.17 
23	 363 	 370.87 
24	 372.5 	 378.7 
25	 382 	 388.69 
26	 391.5 	 395.15 
27	 401 	 408.25 
28	 410.5 	 416.5 
29	 420 	 428.09 
30	 429.5 	 435.71 
31	 439 	 447.7 
32	 448.5 	 457.94 
33	 458 	 466.72 
34	 467.5 	 473.32 
35	 477 	 482.49 
36	 486.5 	 492.57 
37	 496 	 501.56 
38	 505.5 	 509.6 
39	 515 	 520.44 
40	 524.5 	 529.55 
41	 534 	 541.99 
42	 543.5 	 548.33 
43	 553 	 557.25 
44	 562.5 	 567.55 
45	 572 	 579.5 
46	 581 	 584.2 
47	 590 	 595.15 
48	 599 	 603.87 
49	 608 	 611.74 
50	 617 	 621 
