1052A	2.00	19991217	1	From IR ODP 171B, p.245
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	0.86
2	3.5	11.98
3	13.2	22.68
4	22.7	32.62
5	32.2	41.99
6	41.7	51.42
7	51.2	61.20
8	60.7	70.41
9	70.2	79.86
10	79.7	88.37
11	89.2	99.07
12	98.7	108.24
13	108.2	117.92
14	117.2	127.62
15	127.2	129.69
16	129.7	134.97
17	136.0	142.49
18	145.7	154.78
19	155.3	164.38
20	162.9	163.42
21	168.4	168.76
