1403A	2	
CORE	TOP DEPTH	BOTTOM DEPTH
1	0.0	5.8
2	5.8	15.3
3	15.3	24.8
4	24.8	34.3
5	34.3	43.8
6	43.8	53.3
7	53.3	62.8
8	62.8	72.3
9	72.3	81.8
10	81.8	91.3
11	91.3	100.8
12	100.8	110.3
13	110.3	119.8
14	119.8	129.3
15	129.3	138.8
16	138.8	147.8
17	147.8	148.0
18	148.0	156.0
19	156.0	165.7
20	165.7	175.4
21	175.4	185.1
22	185.1	194.8
23	194.8	204.5
24	204.5	209.7
25	209.7	214.5
26	214.5	224.2
27	224.2	233.9
28	233.9	243.6
29	243.6	253.3
