794A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.8 
2	 6.8 	 16.3 
3	 16.3 	 25.8 
4	 25.8 	 35.3 
5	 35.3 	 44.8 
6	 44.8 	 54.3 
7	 54.3 	 63.8 
8	 63.8 	 73.3 
9	 73.3 	 82.8 
10	 82.8 	 92.3 
11	 92.3 	 101.8 
12	 101.8 	 111.3 
13	 111.3 	 120.8 
14	 120.8 	 130.3 
15	 130.3 	 139.8 
16	 139.8 	 149.21 
17	 149.5 	 159.19 
18	 159.2 	 159.2 
19	 168.5 	 176.16 
20	 178.2 	 187.9 
21	 187.9 	 194.95 
22	 197.5 	 207.04 
23	 207.2 	 216.9 
24	 216.9 	 216.92 
25	 226.5 	 234.05 
26	 236.2 	 245.2 
27	 246 	 255.63 
28	 255.7 	 258.27 
29	 265.4 	 274.21 
30	 275.1 	 282.38 
31	 284.6 	 293.5 
32	 293.5 	 298.51 
33	 303.3 	 312.6 
34	 312.6 	 315.91 
35	 322.2 	 331.9 
36	 331.9 	 338.83 
37	 341.6 	 346.71 
