1121B	2.00	20000802	1	From IR ODP 181, p. 72
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	9.92
2	9.5	19.43
3	19.0	28.83
4	23.0	23.28
5	23.5	23.77
6	32.7	37.28
7	42.3	50.65
8	52.0	61.06
9	61.6	71.28
10	71.2	77.38
11	80.90	87.22
12	90.5	94.313
13	100.1	100.49
14	109.7	110.26
15	119.4	122.33
16	126.0	127.30
17	130.0	134.47
