263	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4.9 
2	 52.5 	 57.5 
3	 90.5 	 100 
4	 109.5 	 119 
5	 128.5 	 129.1 
6	 147.5 	 156.1 
7	 176 	 178.6 
8	 204.5 	 205.5 
9	 223.5 	 229.5 
10	 242.5 	 246.6 
11	 261.5 	 267.2 
12	 280.5 	 285.9 
13	 299.5 	 305.9 
14	 318.5 	 326 
15	 337.5 	 342 
16	 356.5 	 358 
17	 385 	 394.5 
18	 413.5 	 420.5 
19	 451.5 	 459.5 
20	 480 	 489.5 
21	 518 	 524.4 
22	 556 	 560.1 
23	 594 	 600.8 
24	 632 	 640.6 
25	 670 	 674.7 
26	 698.5 	 704.8 
27	 708 	 708.2 
28	 727 	 731.5 
29	 736.5 	 741.5 
