731A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.8 
2	 9.8 	 19.3 
3	 19.3 	 28.8 
4	 28.8 	 38.3 
5	 38.3 	 47.52 
6	 47.8 	 57.3 
7	 57.3 	 67 
8	 67 	 73.01 
9	 76.7 	 85.3 
10	 86.4 	 96 
11	 96 	 105.32 
12	 105.7 	 115.4 
13	 115.4 	 124.57 
14	 125 	 132.37 
15	 134.7 	 144.31 
16	 144.4 	 154 
17	 154 	 163.7 
18	 163.7 	 173.4 
19	 173.4 	 183.1 
20	 183.1 	 192.79 
21	 192.8 	 201.61 
22	 202.5 	 212.1 
23	 212.2 	 221.69 
24	 221.9 	 230.59 
25	 231.6 	 241.3 
26	 241.3 	 248.42 
27	 250.9 	 260.35 
28	 260.6 	 270.2 
29	 270.2 	 279.9 
30	 279.9 	 289.6 
31	 289.6 	 294.82 
32	 299.2 	 308.51 
33	 308.9 	 313.39 
34	 315.5 	 319.62 
35	 322.1 	 331.41 
36	 331.7 	 331.83 
37	 341.3 	 350.93 
38	 351 	 360.7 
39	 360.7 	 366.1 
40	 370.4 	 377.09 
41	 380 	 384.59 
42	 389.7 	 391.4 
43	 399.4 	 409 
