174A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 28 	 34.5 
2	 37.5 	 46.5 
3	 47 	 51 
4	 56.5 	 64.5 
5	 66 	 75 
6	 75.5 	 84.5 
7	 85 	 94.5 
8	 94.5 	 103.7 
9	 104 	 111 
10	 113.5 	 113.5 
11	 123 	 132.5 
12	 132.5 	 134.5 
13	 142 	 148 
14	 151.5 	 156.5 
15	 161 	 169 
16	 170.5 	 180 
17	 180 	 184 
18	 189.5 	 199 
19	 199 	 206.5 
20	 208.5 	 212 
21	 218 	 222 
22	 227.5 	 231 
23	 237 	 242.5 
24	 246.5 	 246.5 
25	 256 	 264.5 
26	 265.5 	 268.5 
27	 275 	 277.5 
28	 284.5 	 285 
29	 294 	 297.5 
30	 303.5 	 303.5 
31	 313 	 316 
32	 322.5 	 325 
33	 341.5 	 344 
34	 370 	 375.5 
35	 408 	 410 
36	 446 	 446.5 
37	 503 	 509 
38	 636 	 636.5 
39	 750 	 754 
40	 769 	 775.5 
41	 854.5 	 854.5 
42	 861.5 	 861.5 
43	 871 	 871 
