591A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.16 
2	 9.2 	 17.93 
3	 18.8 	 28.2 
4	 28.4 	 36.7 
5	 38 	 46.67 
6	 47.6 	 56.04 
7	 57.2 	 66.48 
8	 66.8 	 74.72 
9	 76.4 	 83.74 
10	 86 	 92.92 
11	 95.6 	 103.55 
12	 105.2 	 113.81 
13	 114.5 	 123.05 
14	 123.8 	 133 
15	 133.1 	 142.4 
16	 142.4 	 151.17 
17	 151.7 	 160.94 
18	 161 	 169.86 
19	 170.5 	 179.29 
20	 180 	 188.27 
21	 189.5 	 198.81 
22	 198.9 	 208.3 
23	 208.3 	 217.55 
24	 217.7 	 225.99 
25	 227.3 	 235.48 
26	 236.9 	 245.31 
27	 246.5 	 253.81 
28	 256 	 256 
29	 265.5 	 265.5 
30	 275 	 279.13 
