873A	2.00	19960806	1	From IR ODP, 144,  p. 149
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	54.3	54.5
2	59.8	59.84
3	69.3	69.45
4	78.7	79.10
5	88.3	89.33
6	98.0	107.60
7	107.6	109.50
8	117.3	118.79
9	126.9	129.23
10	136.6	137.90
11	146.2	148.51
12	155.9	161.44
13	165.5	172.03
14	175.1	175.31
15	177.4	178.22
16	184.9	184.90
17	193.8	194.29
18	203.0	204.44
19	212.2	216.82
20	221.7	222.48
21	228.2	231.20
