1012A	2.00	20010322	1	From IR ODP 167, p.134
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	4.72
2	4.7	14.64
3	14.2	24.16
4	23.7	33.69
5	33.2	43.33
6	42.7	52.72
7	52.2	62.33
8	61.7	71.79
9	71.2	81.29
10	80.7	90.64
11	90.2	100.38
12	99.7	109.86
13	109.2	119.29
14	118.7	127.64
15	128.4	137.55
16	138.0	147.17
17	147.6	156.32
18	157.2	166.39
19	166.8	169.95
20	169.9	179.44
21	178.5	187.10
22	188.0	195.23
23	197.6	205.96
24	207.3	215.82
25	216.7	225.50
26	226.4	236.09
27	236.0	243.47
28	244.6	253.60
29	254.2	262.89
30	263.9	273.98
