223	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4.1 
2	 28 	 35.9 
3	 85 	 85.5 
4	 141 	 149.1 
5	 150 	 158.5 
6	 168 	 174.2 
7	 224 	 233 
8	 248 	 250.7 
9	 271 	 280 
10	 290 	 292.8 
11	 309 	 318 
12	 328 	 336.1 
13	 347 	 350.1 
14	 366 	 374.4 
15	 375 	 377.5 
16	 384 	 392 
17	 393 	 400 
18	 402 	 411 
19	 411 	 419.1 
20	 420 	 425.8 
21	 429 	 430 
22	 438 	 440.4 
23	 451 	 452.9 
24	 460 	 464.2 
25	 469 	 471.2 
26	 478 	 482.8 
27	 487 	 489.3 
28	 496 	 505 
29	 515 	 524 
30	 524 	 533 
31	 544 	 549.8 
32	 563 	 568.4 
33	 581 	 582.6 
34	 590 	 592.5 
35	 609 	 611.1 
36	 628 	 628.9 
37	 656 	 657.1 
38	 684 	 684.7 
39	 713 	 716.1 
40	 722 	 725 
41	 731 	 732.9 
