366	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 5 
2	 5 	 12.7 
3	 119 	 128.4 
4	 242.5 	 246.3 
5	 366 	 375.5 
6	 375.5 	 383.6 
7	 385 	 391.75 
8	 394.5 	 399.35 
9	 404 	 409.9 
10	 413.5 	 422.6 
11	 423 	 424.65 
12	 432.5 	 438.3 
13	 442 	 445.4 
14	 451.5 	 458.4 
15	 461 	 464.1 
16	 470.5 	 473.7 
17	 480 	 480.5 
18	 489.5 	 490 
19	 499 	 500.1 
20	 508.5 	 510.35 
21	 518 	 521.5 
22	 527.5 	 530.5 
23	 537 	 540.1 
24	 546.5 	 551.4 
25	 556 	 557.8 
26	 565.5 	 568.7 
27	 575 	 582.5 
28	 584.5 	 591 
29	 594 	 600 
30	 603.5 	 604.1 
31	 613 	 618.6 
32	 622.5 	 629.5 
33	 632 	 638.4 
34	 641.5 	 648.2 
35	 651 	 658.8 
36	 660.5 	 667.6 
37	 670 	 678.8 
38	 679.5 	 687.8 
39	 689 	 697.1 
40	 698.5 	 707.3 
41	 708 	 716.2 
42	 717.5 	 727 
43	 727 	 736.5 
44	 736.5 	 744 
45	 746 	 754.5 
46	 755.5 	 759.1 
47	 765 	 774.5 
48	 774.5 	 784 
49	 784 	 792.7 
50	 793.5 	 799.9 
51	 803 	 812.5 
52	 812.5 	 812.6 
53	 822 	 822.1 
54	 831.5 	 831.5 
55	 841 	 841 
