645E	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 301.1 	 301.17 
2	 310.8 	 312.54 
3	 320.4 	 320.45 
4	 455.2 	 460.45 
5	 464.9 	 464.9 
6	 474.5 	 483.19 
7	 484.1 	 491.45 
8	 493.7 	 502.12 
9	 503.4 	 512.14 
10	 513 	 517.11 
11	 522.6 	 530.8 
12	 532.2 	 539.22 
13	 541.8 	 550.35 
14	 551.5 	 561.1 
15	 561.1 	 569.33 
16	 570.8 	 580.5 
17	 580.5 	 588.9 
18	 590.1 	 592.28 
19	 599.8 	 606.7 
20	 609.3 	 613.99 
21	 618.9 	 620.72 
22	 624.4 	 627.84 
23	 628.4 	 633.12 
24	 638 	 641.61 
25	 647.7 	 650.68 
26	 657.1 	 661.94 
27	 666.7 	 675.31 
28	 676.4 	 679.18 
29	 686 	 695.6 
30	 695.6 	 697.96 
31	 705.3 	 705.74 
32	 709.7 	 714.7 
33	 714.7 	 724.03 
34	 724.4 	 729.79 
35	 734 	 739.62 
36	 743.7 	 746.71 
37	 753.4 	 762.36 
38	 763 	 772.66 
39	 772.7 	 779.65 
40	 782.3 	 791.4 
41	 792 	 801.6 
42	 801.6 	 811.04 
43	 811.2 	 820.8 
44	 820.8 	 830.5 
45	 830.5 	 837.39 
46	 840.1 	 846.03 
47	 849.7 	 849.78 
48	 859.4 	 864.56 
49	 868.6 	 877.51 
50	 878.2 	 884.9 
51	 884.9 	 887.9 
52	 887.9 	 894.64 
53	 897.6 	 907.07 
54	 907.2 	 916.53 
55	 916.8 	 926.6 
56	 926.6 	 935.82 
57	 936.2 	 944.99 
58	 945.9 	 953.61 
59	 955.6 	 965.3 
60	 965.3 	 974.67 
61	 974.9 	 984.07 
62	 984.5 	 993.18 
63	 994.2 	 1003.46 
64	 1003.9 	 1011.25 
65	 1013.6 	 1023.3 
66	 1023.32 	 1031.94 
67	 1032.9 	 1041.66 
68	 1042.6 	 1052.04 
69	 1052.2 	 1061.32 
70	 1061.9 	 1070.08 
71	 1071.1 	 1077.42 
72	 1080.7 	 1090.12 
73	 1090.4 	 1097.54 
74	 1099.8 	 1109.14 
75	 1109.3 	 1114.95 
76	 1118.8 	 1127.9 
77	 1128.2 	 1136.07 
78	 1137.7 	 1145.95 
