404	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9 
2	 21.5 	 28 
3	 104 	 105 
4	 170.5 	 173.26 
5	 180 	 182.96 
6	 189.5 	 191.2 
7	 199 	 202.75 
8	 208.5 	 210.45 
9	 218 	 218.18 
10	 227.5 	 228.19 
11	 237 	 237.75 
12	 246.5 	 247.15 
13	 256 	 256.38 
14	 265.5 	 265.98 
15	 275 	 275.37 
16	 284.5 	 287.68 
17	 294 	 300.66 
18	 303.5 	 305.88 
19	 313 	 313.35 
20	 322.5 	 323.35 
21	 332 	 337.55 
22	 341.5 	 350.7 
23	 351 	 359.49 
24	 360.5 	 360.72 
25	 370 	 371.27 
26	 379.5 	 379.73 
