865C	2.00	20010626	1	From IR ODP, 143, p.118
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0.0	3.32
2	3.3	11.52
3	12.8	21.18
4	22.3	30.80
5	31.8	40.68
6	41.3	44.55
7	50.8	59.50
8	60.3	68.96
9	69.8	78.87
10	79.3	87.40
11	88.8	97.32
12	98.3	106.81
13	107.8	116.64
14	117.3	121.73
15	126.8	135.53
