737A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4.97 
2	 5 	 14.5 
3	 14.5 	 24 
4	 24 	 33.5 
5	 33.5 	 41.71 
6	 43 	 51.94 
7	 52.5 	 62 
8	 62 	 71.5 
9	 71.5 	 81 
10	 81 	 90.2 
11	 90.5 	 100 
12	 100 	 109.5 
13	 109.5 	 119 
14	 119 	 119 
15	 128.5 	 138 
16	 138 	 147.5 
17	 147.5 	 157 
18	 157 	 166.5 
19	 166.5 	 168.02 
20	 176.2 	 176.52 
21	 185.9 	 188.16 
22	 195.6 	 195.6 
23	 205.3 	 207.89 
24	 215 	 215 
25	 224.7 	 230.5 
26	 234.4 	 236.6 
27	 244.1 	 249.78 
28	 253.8 	 255.79 
29	 263.5 	 263.5 
