1056C	2.00	20011221	1	From IR ODP, 172, p.82
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0.0	5.31
2	5.3	15.23
3	14.8	24.82
4	24.3	34.27
5	33.8	43.88
6	43.3	53.40
7	52.8	63.07
8	62.3	72.67
9	71.8	82.35
10	81.3	91.54
11	90.8	101.08
12	100.3	110.42
13	109.8	119.74
14	119.3	127.68
15	126.3	136.50
16	135.8	146.06
17	145.3	155.53
