391C	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 335.5 	 338.6 
2	 611 	 620.5 
3	 658.5 	 658.8 
4	 668 	 668.7 
5	 677.5 	 678.5 
6	 687 	 696.5 
7	 725 	 727 
8	 782 	 784.2 
9	 839 	 843.2 
10	 896 	 899.9 
11	 924.5 	 929.2 
12	 953 	 961.6 
13	 981.5 	 981.7 
14	 1000.5 	 1004.3 
15	 1010 	 1014.2 
16	 1019.5 	 1025.1 
17	 1029 	 1031.4 
18	 1038.5 	 1039.6 
19	 1048 	 1048 
20	 1057.5 	 1057.9 
21	 1086 	 1091.5 
22	 1095.5 	 1095.55 
23	 1114.5 	 1114.5 
24	 1124 	 1132.5 
25	 1133.5 	 1139.2 
26	 1143 	 1148 
27	 1152.5 	 1158.2 
28	 1162 	 1166.7 
29	 1171.5 	 1178.6 
30	 1181 	 1186.1 
31	 1190.5 	 1199 
32	 1200 	 1205.1 
33	 1209.5 	 1213.3 
34	 1219 	 1224.1 
35	 1228.5 	 1234.6 
36	 1238 	 1245.1 
37	 1247.5 	 1249.5 
38	 1257 	 1263 
39	 1266.5 	 1272.8 
40	 1276 	 1282.3 
41	 1285.5 	 1291.6 
42	 1295 	 1302.1 
43	 1304.5 	 1310.4 
44	 1314 	 1322 
45	 1323.5 	 1327.7 
46	 1333 	 1334.3 
47	 1342.5 	 1343.5 
48	 1352 	 1353.9 
49	 1361.5 	 1363.2 
50	 1371 	 1372.3 
51	 1380.5 	 1382.2 
52	 1390 	 1395 
53	 1399.5 	 1399.53 
54	 1409 	 1409 
