1032A	2.00	20010821	1	From IR ODP,168, p.165
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	184.5	185.97
2	194.1	196.60
3	203.7	205.56
4	213.3	213.50
5	222.9	228.68
6	232.5	237.16
7	242.1	245.84
8	251.7	256.31
9	261.4	261.58
10	271.0	276.91
11	280.6	285.87
12	290.2	293.57
13	299.9	304.51
14	309.5	313.06
15	319.1	321.37
16	327.8	328.67
