1148A	2.00	20020814	1	From IR ODP 184, CD-ROM,ch.9,p.87-88
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0.0	0.73
2	0.8	10.44
3	10.3	19.92
4	19.8	29.53
5	29.3	38.84
6	38.8	48.73
7	48.3	57.72
8	57.8	67.51
9	67.3	76.94
10	76.8	86.71
11	86.3	96.00
12	95.8	105.70
13	105.3	114.69
14	114.8	123.97
15	124.3	123.62
16	133.8	143.25
17	143.3	153.13
18	152.9	161.57
19	162.5	172.33
20	172.1	181.63
21	181.8	191.64
22	191.5	201.29
23	201.1	210.75
24	210.8	219.65
25	220.4	230.22
26	230.0	238.92
27	239.6	249.47
28	249.2	259.07
29	258.8	267.27
30	268.4	278.24
31	278.0	287.85
32	287.6	297.31
33	297.3	307.05
34	306.9	316.77
35	316.6	326.28
36	326.2	336.09
37	335.8	345.55
38	345.3	355.16
39	354.9	364.71
40	364.5	374.28
41	374.2	384.19
42	383.9	393.52
43	393.5	403.18
44	403.2	413.10
45	412.9	422.84
46	422.5	431.91
47	432.2	442.16
48	441.8	450.41
49	451.4	460.55
50	461.0	465.15
51	468.0	468.53
52	473.1	473.47
53	477.7	478.75
54	482.7	483.85
55	487.3	488.72
56	492.3	494.14
57	501.7	509.89
58	511.3	516.51
59	521.0	528.16
60	530.6	531.48
61	540.2	541.60
62	549.9	559.44
63	559.5	565.87
64	569.1	573.64
65	578.8	581.44
66	588.4	597.49
67	598.0	607.81
68	607.6	617.46
69	617.2	627.08
70	626.8	636.16
71	636.5	646.35
72	646.2	655.90
73	655.9	664.86
74	665.5	675.39
75	675.2	684.75
76	684.8	692.89
77	694.4	704.20
