701C	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.3 
2	 6.3 	 15 
3	 15.8 	 25.3 
4	 25.3 	 34.8 
5	 34.8 	 44.3 
6	 44.3 	 53.8 
7	 53.8 	 60.4 
8	 63.3 	 72.8 
9	 72.8 	 80.34 
10	 82.3 	 91.16 
11	 91.8 	 101.3 
12	 101.3 	 106.59 
13	 110.8 	 119.6 
14	 120.3 	 129.19 
15	 129.8 	 136.64 
16	 139.3 	 148.72 
17	 148.8 	 157.53 
18	 158.3 	 160.84 
19	 167.8 	 170.23 
20	 177.3 	 185.62 
21	 186.8 	 190.96 
22	 196.3 	 205.8 
23	 205.8 	 213.64 
24	 215.3 	 224.8 
25	 224.8 	 232.05 
26	 234.3 	 236.31 
27	 243.8 	 248.96 
28	 253.3 	 253.91 
29	 262.8 	 272.3 
30	 272.3 	 272.8 
31	 281.8 	 290.7 
32	 291.3 	 300.54 
33	 300.8 	 301.17 
34	 310.3 	 319.8 
35	 319.8 	 329.3 
36	 329.3 	 331.55 
37	 338.8 	 345.08 
38	 348.3 	 352.26 
39	 357.8 	 358.28 
40	 367.3 	 367.42 
41	 376.8 	 382.2 
42	 386.3 	 388.42 
43	 395.8 	 405.3 
44	 405.3 	 414.8 
45	 414.8 	 424.3 
46	 424.3 	 429.17 
47	 433.8 	 443.3 
48	 443.3 	 443.56 
49	 452.8 	 461.37 
50	 462.3 	 463.96 
51	 471.8 	 471.94 
52	 481.3 	 481.38 
