616	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.1 
2	 6.1 	 15.01 
3	 15.6 	 25.01 
4	 25.1 	 34.6 
5	 34.6 	 43.8 
6	 44.2 	 52.73 
7	 53.8 	 62.78 
8	 63.4 	 67.41 
9	 73 	 78.32 
10	 82.6 	 87.28 
11	 92.2 	 96.97 
12	 104 	 104 
13	 113.6 	 114.93 
14	 123.2 	 123.21 
15	 132.8 	 132.82 
16	 142.4 	 148.98 
17	 152 	 157.05 
18	 161.6 	 165.45 
19	 171.2 	 171.21 
20	 180.7 	 181.53 
26	 286.1 	 287.37 
27	 295.7 	 295.71 
28	 305.3 	 308.95 
29	 314.9 	 315.04 
30	 324.3 	 333.7 
31	 333.7 	 333.7 
32	 343.1 	 352.4 
33	 352.4 	 357.43 
34	 361.7 	 368.89 
H21	 190.2 	 194.28 
H22	 209.3 	 211.07 
H23	 228.5 	 230.15 
H24	 247.7 	 250.18 
H25	 266.9 	 266.9 
