515B	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 94.9 	 100.5 
2	 104.4 	 107.52 
3	 113.9 	 123.05 
4	 123.4 	 132.8 
5	 132.9 	 138.37 
6	 142.5 	 151.9 
7	 151.9 	 158.57 
8	 161.4 	 166.87 
9	 170.9 	 170.95 
10	 180.4 	 185.85 
11	 189.9 	 199.25 
12	 199.4 	 203.8 
13	 208.9 	 218.27 
14	 218.4 	 227.9 
15	 227.9 	 234.61 
16	 237.4 	 241.95 
17	 246.9 	 251.54 
18	 256.4 	 258.75 
19	 265.9 	 271.67 
20	 275.4 	 284.53 
21	 284.9 	 294.1 
22	 294.4 	 302.9 
23	 303.9 	 313.14 
24	 313.4 	 313.67 
25	 322.9 	 332.2 
26	 332.4 	 341.6 
27	 341.9 	 351.07 
28	 351.4 	 360.9 
29	 360.9 	 370.4 
30	 370.4 	 379.9 
31	 379.9 	 389.4 
32	 389.4 	 398.9 
33	 398.9 	 408.4 
34	 408.4 	 417.9 
35	 417.9 	 427.4 
36	 427.4 	 436.8 
37	 436.9 	 446.4 
38	 446.4 	 455.9 
39	 455.9 	 465.4 
40	 465.4 	 473.73 
41	 474.9 	 484.4 
42	 484.4 	 484.5 
43	 493.9 	 503.4 
44	 503.4 	 511.92 
45	 512.9 	 522.05 
46	 522.4 	 531.9 
47	 531.9 	 539.5 
48	 541.4 	 547.36 
49	 550.9 	 558.58 
50	 560.4 	 569.15 
51	 569.9 	 576.34 
52	 579.4 	 580.5 
53	 588.9 	 598.1 
54	 598.4 	 600.53 
55	 607.9 	 616.37 
56	 617.4 	 626.65 
57	 626.9 	 635.61 
