765B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.3 
2	 9.3 	 18.78 
3	 18.8 	 28.5 
4	 28.5 	 38.1 
5	 38.1 	 47.8 
6	 47.8 	 57.4 
7	 57.4 	 67.1 
8	 67.1 	 76.8 
9	 76.8 	 86.4 
10	 86.4 	 96 
11	 96 	 105.6 
12	 105.6 	 115.2 
13	 115.2 	 124.8 
14	 124.8 	 134.39 
15	 134.5 	 144.2 
16	 144.2 	 153.9 
17	 153.9 	 163.6 
18	 163.6 	 173.3 
19	 173.3 	 180.14 
20	 183 	 191.23 
21	 192.7 	 200.92 
22	 202.4 	 209.39 
23	 212.1 	 215.6 
24	 221.8 	 228.06 
25	 231.5 	 232.61 
26	 241.2 	 246.85 
27	 250.9 	 255.46 
28	 260.6 	 264.44 
29	 270.2 	 272.5 
30	 279.9 	 281.31 
31	 289.6 	 297.18 
32	 299.3 	 304 
33	 309 	 316.27 
34	 318.7 	 321.17 
35	 328.3 	 330.96 
36	 337.9 	 341.88 
37	 347.5 	 350.51 
38	 357.1 	 359.09 
39	 366.7 	 368.02 
40	 376.4 	 377.08 
41	 386 	 386.74 
