740A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 .99 
2	 6 	 6.73 
3	 13.7 	 18.81 
4	 23.2 	 23.32 
5	 32.6 	 32.8 
6	 42.1 	 42.1 
7	 51.6 	 51.6 
8	 56.6 	 61.2 
9	 61.2 	 61.78 
10	 66.2 	 69.07 
11	 70.9 	 73.15 
12	 75.9 	 77.15 
13	 80.6 	 81.69 
14	 85.6 	 89.16 
15	 90.2 	 91.76 
16	 95.2 	 95.2 
17	 99.9 	 101.62 
18	 109.5 	 109.5 
19	 119.2 	 120.57 
20	 124.8 	 126 
21	 126 	 126.17 
22	 128.8 	 132.77 
23	 138.5 	 139.89 
24	 148.1 	 149.9 
25	 157.8 	 159.69 
26	 167.5 	 173.66 
27	 177.1 	 184.53 
28	 186.8 	 190.52 
29	 196.5 	 199.59 
30	 206.1 	 207.38 
31	 215.8 	 223.64 
