807B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 3.04 
2	 3.1 	 12.6 
3	 12.6 	 22.1 
4	 22.1 	 31.6 
5	 31.6 	 41.1 
6	 41.1 	 50.6 
7	 50.6 	 60.1 
8	 60.1 	 69.6 
9	 69.6 	 79.1 
10	 79.1 	 88.6 
11	 88.6 	 98.1 
12	 98.1 	 107.6 
13	 107.6 	 117.1 
14	 117.1 	 126.43 
15	 126.6 	 135.83 
16	 136.1 	 145.6 
17	 145.6 	 155.1 
18	 155.1 	 164.6 
19	 164.6 	 171.93 
20	 174.1 	 179.77 
21	 183.6 	 193.1 
22	 193.1 	 202.6 
23	 202.6 	 212.1 
24	 212.1 	 221.6 
25	 221.6 	 231.1 
26	 231.1 	 240.6 
27	 240.6 	 250.1 
28	 250.1 	 259.6 
29	 259.6 	 269.1 
30	 269.1 	 278.6 
