450	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7.3 
2	 7.5 	 16 
3	 17 	 26.5 
4	 26.5 	 35 
5	 36 	 41.5 
6	 45.5 	 47.4 
7	 55 	 55.2 
8	 64.5 	 67.4 
9	 74 	 74 
10	 83.5 	 83.5 
11	 93 	 93.6 
12	 102.5 	 105.8 
13	 112 	 116.3 
14	 121.5 	 131 
15	 131 	 138.2 
16	 140.5 	 148.6 
17	 150 	 157.5 
18	 159.5 	 167.1 
19	 169 	 177.7 
20	 178.5 	 182 
21	 188 	 196 
22	 197.5 	 203.3 
23	 207 	 207.5 
24	 216.5 	 221.1 
25	 226 	 228.6 
26	 235.5 	 240 
27	 245 	 247 
28	 254.5 	 262.2 
29	 264 	 267.3 
30	 273.5 	 280.6 
31	 283 	 290.5 
32	 292.5 	 299.5 
33	 302 	 308.6 
34	 311.5 	 314.4 
35	 321 	 325.2 
36	 330.5 	 334.7 
