730A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8.3 
2	 8.3 	 17.8 
3	 17.8 	 27.3 
4	 27.3 	 36.8 
5	 36.8 	 46.3 
6	 46.3 	 55.8 
7	 55.8 	 65.33 
8	 65.5 	 74.91 
9	 75.2 	 84.9 
10	 84.9 	 94.34 
11	 94.6 	 103.94 
12	 104.2 	 113.54 
13	 113.9 	 121.93 
14	 123.5 	 133.2 
15	 133.2 	 142.78 
16	 142.9 	 152.52 
17	 152.6 	 161.76 
18	 162.2 	 171.6 
19	 171.9 	 181.37 
20	 181.6 	 190.61 
21	 191.2 	 200.9 
22	 200.9 	 210.6 
23	 210.6 	 220.2 
24	 220.2 	 229.9 
25	 229.9 	 239.39 
26	 239.6 	 246.85 
27	 249.2 	 255.44 
28	 258.9 	 264.61 
29	 268.6 	 275.63 
30	 278.2 	 286.98 
31	 287.9 	 297.44 
32	 297.6 	 298.74 
33	 307.2 	 313.9 
34	 316.9 	 319.24 
35	 326.6 	 328.59 
36	 336.2 	 337.22 
37	 345.9 	 350.62 
38	 355.6 	 358.23 
39	 365.2 	 368.69 
40	 374.9 	 384.6 
41	 384.6 	 386.53 
42	 394.2 	 399.79 
