205	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 0 
2	 9 	 16.3 
3	 18 	 25.7 
4	 27 	 27 
5	 38 	 47 
6	 47 	 56 
7	 56 	 65 
8	 65 	 71.2 
9	 74 	 74 
10	 83 	 86.1 
11	 95 	 98.7 
12	 104 	 105 
13	 113 	 113 
14	 122 	 126.7 
15	 131 	 136.4 
16	 142 	 148.8 
17	 151 	 156.5 
18	 160 	 160 
19	 169 	 169 
20	 178 	 180 
21	 198 	 198 
22	 216 	 216 
23	 246 	 252.2 
24	 274 	 279 
25	 283 	 286.8 
26	 292 	 298.4 
27	 301 	 308.8 
28	 310 	 316.9 
29	 319 	 327.3 
30	 328 	 332.2 
31	 337 	 337.6 
32	 346 	 350.7 
