478	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 2.1 
2	 3.5 	 11.8 
3	 13 	 19.88 
4	 22.5 	 31.41 
5	 32 	 41.5 
6	 41.5 	 50.47 
7	 51 	 60.5 
8	 60.5 	 66.64 
9	 70 	 76.93 
10	 79.5 	 83.17 
11	 89 	 97.38 
12	 98.5 	 104.38 
13	 108 	 114.36 
14	 117.5 	 125.68 
15	 127 	 133.62 
16	 136.5 	 142.93 
17	 146 	 155.5 
18	 155.5 	 155.68 
19	 159.5 	 165 
20	 165 	 172.71 
21	 174.5 	 183.92 
22	 184 	 188.62 
23	 193.5 	 193.5 
24	 203 	 203.03 
25	 212.5 	 212.6 
26	 222 	 223.2 
27	 231.5 	 232.33 
28	 241 	 250.5 
29	 250.5 	 253.55 
30	 256.5 	 259.7 
31	 260 	 268.63 
32	 269.5 	 275.67 
33	 279 	 286.83 
34	 288.5 	 296.03 
35	 298 	 304.91 
36	 307.5 	 312.39 
37	 317 	 317 
38	 322.5 	 322.71 
39	 326.5 	 330.94 
40	 336 	 340.32 
41	 345.5 	 355 
42	 355 	 360.04 
43	 364.5 	 370.1 
44	 374 	 382.01 
45	 383 	 391.35 
46	 392 	 399.18 
47	 401 	 401 
48	 410 	 411.36 
49	 412 	 415.91 
50	 419 	 427.72 
51	 428 	 436.77 
52	 437 	 446 
53	 446 	 451.5 
54	 455 	 460.77 
