504B	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
71	 836 	 836.98 
72	 843.5 	 847.44 
73	 852.5 	 854.65 
74	 861.5 	 862.48 
75	 870.5 	 871.96 
76	 879.5 	 880.28 
77	 888.5 	 891.5 
78	 897.5 	 900.2 
79	 904.5 	 907.57 
80	 910 	 914 
81	 919.5 	 920.68 
82	 928.5 	 931.31 
83	 937.5 	 938.7 
84	 946.5 	 948.58 
85	 955.5 	 958.69 
86	 964.5 	 964.95 
87	 967 	 968.73 
88	 976.5 	 977.73 
89	 985.5 	 987.41 
90	 994.5 	 999.44 
91	 1003.5 	 1007.2 
92	 1012.5 	 1016.14 
93	 1021.5 	 1023.98 
94	 1030.5 	 1033.5 
95	 1039.5 	 1040.61 
96	 1048.5 	 1049.4 
97	 1057.5 	 1060.43 
98	 1062 	 1062.63 
99	 1071.5 	 1073.49 
100	 1080.5 	 1083.44 
101	 1089.5 	 1091.77 
102	 1098.5 	 1099.4 
103	 1107.5 	 1108.4 
104	 1116.5 	 1119.05 
105	 1125.5 	 1126.32 
106	 1134.5 	 1135.2 
107	 1143.5 	 1145 
108	 1152.5 	 1153.24 
109	 1153.5 	 1154.2 
110	 1157 	 1157.37 
111	 1161.5 	 1162.6 
112	 1166 	 1166.57 
113	 1171 	 1172.19 
114	 1176 	 1176.2 
115	 1180.5 	 1180.7 
116	 1185 	 1186.17 
117	 1189.5 	 1190.69 
118	 1194 	 1194.53 
119	 1198.5 	 1198.54 
120	 1203.5 	 1203.75 
121	 1207.5 	 1208.31 
122	 1213.5 	 1215 
123	 1222.5 	 1224.1 
124	 1231.5 	 1232.5 
125	 1240.5 	 1240.92 
126	 1249.5 	 1249.9 
127	 1253.5 	 1254.3 
128	 1261 	 1262.27 
129	 1270 	 1273.33 
130	 1279 	 1282.06 
131	 1287.5 	 1289.03 
132	 1295 	 1296.25 
133	 1304 	 1305.52 
134	 1313 	 1313.96 
135	 1319 	 1319.05 
136	 1322 	 1322.6 
137	 1327 	 1327.95 
138	 1332 	 1332.44 
139	 1336.5 	 1336.9 
140	 1341 	 1341.35 
141	 1345.5 	 1346 
