796B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4.04 
2	 4.2 	 8.6 
3	 30.2 	 34.8 
4	 39.8 	 47.77 
5	 49.8 	 56.24 
6	 59.5 	 61.14 
7	 69.1 	 70.42 
8	 78.8 	 78.8 
9	 88.3 	 88.81 
10	 243 	 243.82 
11	 252.7 	 255.55 
12	 262.3 	 266.43 
13	 271.9 	 271.92 
14	 281.6 	 283.45 
15	 291.3 	 294.81 
16	 301 	 301.41 
17	 310.7 	 312.32 
18	 320.4 	 326.86 
19	 330 	 332.18 
20	 339.8 	 341.12 
21	 348.7 	 349.82 
22	 358.5 	 360.1 
23	 368.1 	 368.28 
24	 377.8 	 377.99 
25	 387.4 	 389.69 
26	 397.1 	 399.47 
27	 406.8 	 408.04 
28	 416.5 	 418.29 
29	 426.2 	 429.21 
30	 431.2 	 435.63 
31	 435.9 	 439.2 
32	 445.5 	 452.97 
33	 455.2 	 459.83 
