148	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9 
2	 9 	 14.5 
3	 18 	 23 
4	 27 	 34 
5	 36 	 39.9 
6	 45 	 54 
7	 55 	 60 
8	 64 	 70 
9	 73 	 79.7 
10	 82 	 87 
11	 91 	 100 
12	 100 	 108.9 
13	 109 	 118 
14	 118 	 123.5 
15	 127 	 136.5 
16	 137 	 141.8 
17	 146 	 155.5 
18	 156 	 160.5 
19	 165 	 168 
20	 175 	 184 
21	 184 	 188.1 
22	 193 	 197.5 
23	 203 	 212 
24	 212 	 221 
25	 221 	 223.5 
26	 230 	 232 
27	 240 	 249 
28	 249 	 250.2 
29	 258 	 259.8 
30	 260 	 260.1 
31	 267 	 267.5 
