769B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 5.39 
2	 5.4 	 14.9 
3	 14.9 	 24.4 
4	 24.4 	 33.9 
5	 33.9 	 43.4 
6	 43.4 	 52.9 
7	 52.9 	 62.4 
8	 62.4 	 71.9 
9	 71.9 	 81.4 
10	 81.4 	 90.9 
11	 90.9 	 100.4 
12	 100.4 	 107.01 
13	 109.9 	 119.4 
14	 119.4 	 128.9 
15	 128.9 	 138.4 
16	 138.4 	 147.9 
17	 147.9 	 157.4 
18	 157.4 	 166.9 
19	 166.9 	 173.22 
20	 173.3 	 182.8 
21	 182.8 	 192.05 
22	 192.3 	 201.4 
23	 201.8 	 211.3 
24	 211.3 	 220.69 
25	 220.8 	 230.4 
26	 230.4 	 238.6 
27	 240.1 	 249.3 
28	 249.7 	 259.2 
29	 259.4 	 266.35 
30	 269 	 278.7 
31	 278.7 	 281.4 
32	 283.2 	 283.79 
